X,Y,predicted_label
47.90625,0.03125,Density 90%
47.921875,0.02734375,Density 50%
47.9375,0.02734375,Density 50%
47.953125,0.02734375,Density 50%
47.96875,0.03125,Density 90%
47.984375,0.03125,Density 90%
48.0,0.0234375,Density 50%
48.015625,0.03125,Density 90%
48.03125,0.03125,Density 90%
48.046875,0.0234375,Density 50%
48.0625,0.03125,Density 90%
48.078125,0.02734375,Density 50%
48.09375,0.02734375,Density 50%
48.109375,0.02734375,Density 50%
48.125,0.03515625,Density 90%
48.140625,0.02734375,Density 50%
48.15625,0.03515625,Density 90%
48.171875,0.03515625,Density 90%
48.1875,0.0234375,Density 50%
48.203125,0.02734375,Density 50%
48.21875,0.03125,Density 90%
48.234375,0.02734375,Density 50%
48.25,0.03125,Density 90%
48.265625,0.03125,Density 90%
48.28125,0.02734375,Density 50%
48.296875,0.02734375,Density 50%
48.3125,0.0234375,Density 50%
48.328125,0.0234375,Density 50%
48.34375,0.03125,Density 90%
48.359375,0.03125,Density 90%
48.375,0.01953125,Density 50%
48.390625,0.02734375,Density 50%
48.40625,0.0234375,Density 50%
48.421875,0.03125,Density 90%
48.4375,0.03125,Density 90%
48.453125,0.03125,Density 90%
48.46875,0.02734375,Density 50%
48.484375,0.03125,Density 90%
48.5,0.03125,Density 90%
48.515625,0.02734375,Density 50%
48.53125,0.03515625,Density 90%
48.546875,0.02734375,Density 50%
48.5625,0.03125,Density 90%
48.578125,0.03125,Density 90%
48.59375,0.02734375,Density 50%
48.609375,0.0234375,Density 50%
48.625,0.0234375,Density 50%
48.640625,0.02734375,Density 50%
48.65625,0.0234375,Density 50%
48.671875,0.0234375,Density 50%
48.6875,0.0234375,Density 50%
48.703125,0.02734375,Density 50%
48.71875,0.02734375,Density 50%
48.734375,0.03125,Density 90%
48.75,0.03515625,Density 90%
48.765625,0.02734375,Density 50%
48.78125,0.03125,Density 90%
48.796875,0.02734375,Density 50%
48.8125,0.0234375,Density 50%
48.828125,0.03125,Density 90%
48.84375,0.03125,Density 90%
48.859375,0.0234375,Density 50%
48.875,0.03125,Density 90%
48.890625,0.03125,Density 90%
48.90625,0.02734375,Density 50%
48.921875,0.0234375,Density 50%
48.9375,0.03125,Density 90%
48.953125,0.02734375,Density 50%
48.96875,0.02734375,Density 50%
48.984375,0.03125,Density 90%
49.0,0.02734375,Density 50%
49.015625,0.02734375,Density 50%
49.03125,0.03515625,Density 90%
49.046875,0.0234375,Density 50%
49.0625,0.02734375,Density 50%
49.078125,0.0234375,Density 50%
49.09375,0.0234375,Density 50%
49.109375,0.02734375,Density 50%
49.125,0.03125,Density 90%
49.140625,0.0234375,Density 50%
49.15625,0.01953125,Density 50%
49.171875,0.0234375,Density 50%
49.1875,0.02734375,Density 50%
49.203125,0.03515625,Density 90%
49.21875,0.03125,Density 90%
49.234375,0.02734375,Density 50%
49.25,0.01953125,Density 50%
49.265625,0.02734375,Density 50%
49.28125,0.0234375,Density 50%
49.296875,0.02734375,Density 50%
49.3125,0.0234375,Density 50%
49.328125,0.02734375,Density 50%
49.34375,0.03125,Density 90%
49.359375,0.02734375,Density 50%
49.375,0.02734375,Density 50%
49.390625,0.03125,Density 90%
49.40625,0.0234375,Density 50%
49.421875,0.03125,Density 90%
49.4375,0.03125,Density 90%
49.453125,0.0234375,Density 50%
49.46875,0.03125,Density 90%
49.484375,0.0234375,Density 50%
49.5,0.03125,Density 90%
49.515625,0.03125,Density 90%
49.53125,0.03125,Density 90%
49.546875,0.0234375,Density 50%
49.5625,0.03125,Density 90%
49.578125,0.02734375,Density 50%
49.59375,0.01953125,Density 50%
49.609375,0.02734375,Density 50%
49.625,0.0234375,Density 50%
49.640625,0.02734375,Density 50%
49.65625,0.0234375,Density 50%
49.671875,0.03125,Density 90%
49.6875,0.02734375,Density 50%
49.703125,0.0234375,Density 50%
49.71875,0.0234375,Density 50%
49.734375,0.0234375,Density 50%
49.75,0.0234375,Density 50%
49.765625,0.03125,Density 90%
49.78125,0.01953125,Density 50%
49.796875,0.03125,Density 90%
49.8125,0.02734375,Density 50%
49.828125,0.02734375,Density 50%
49.84375,0.03515625,Density 90%
49.859375,0.02734375,Density 50%
49.875,0.03125,Density 90%
49.890625,0.03125,Density 90%
49.90625,0.03125,Density 90%
49.921875,0.02734375,Density 50%
49.9375,0.03125,Density 90%
49.953125,0.02734375,Density 50%
49.96875,0.02734375,Density 50%
49.984375,0.0234375,Density 50%
50.0,0.0234375,Density 50%
50.015625,0.03125,Density 90%
50.03125,0.03125,Density 90%
50.046875,0.0234375,Density 50%
50.0625,0.02734375,Density 50%
50.078125,0.01953125,Density 50%
50.09375,0.03125,Density 90%
50.109375,0.03125,Density 90%
50.125,0.02734375,Density 50%
50.140625,0.03125,Density 90%
50.15625,0.03125,Density 90%
50.171875,0.02734375,Density 50%
50.1875,0.03125,Density 90%
50.203125,0.03125,Density 90%
50.21875,0.02734375,Density 50%
50.234375,0.02734375,Density 50%
50.25,0.02734375,Density 50%
50.265625,0.0234375,Density 50%
50.28125,0.01953125,Density 50%
50.296875,0.02734375,Density 50%
50.3125,0.0234375,Density 50%
50.328125,0.02734375,Density 50%
50.34375,0.02734375,Density 50%
50.359375,0.02734375,Density 50%
50.375,0.02734375,Density 50%
50.390625,0.02734375,Density 50%
50.40625,0.0234375,Density 50%
50.421875,0.02734375,Density 50%
50.4375,0.0234375,Density 50%
50.453125,0.0234375,Density 50%
50.46875,0.03125,Density 90%
50.484375,0.02734375,Density 50%
50.5,0.02734375,Density 50%
50.515625,0.02734375,Density 50%
50.53125,0.02734375,Density 50%
50.546875,0.02734375,Density 50%
50.5625,0.02734375,Density 50%
50.578125,0.02734375,Density 50%
50.59375,0.03125,Density 90%
50.609375,0.0234375,Density 50%
50.625,0.02734375,Density 50%
50.640625,0.02734375,Density 50%
50.65625,0.03515625,Density 90%
50.671875,0.0234375,Density 50%
50.6875,0.02734375,Density 50%
50.703125,0.03125,Density 90%
50.71875,0.03125,Density 90%
50.734375,0.0234375,Density 50%
50.75,0.0234375,Density 50%
50.765625,0.02734375,Density 50%
50.78125,0.02734375,Density 50%
50.796875,0.03125,Density 90%
50.8125,0.03125,Density 90%
50.828125,0.02734375,Density 50%
50.84375,0.0234375,Density 50%
50.859375,0.03125,Density 90%
50.875,0.02734375,Density 50%
50.890625,0.03125,Density 90%
50.90625,0.02734375,Density 50%
50.921875,0.02734375,Density 50%
50.9375,0.02734375,Density 50%
50.953125,0.02734375,Density 50%
50.96875,0.03125,Density 90%
50.984375,0.0234375,Density 50%
51.0,0.02734375,Density 50%
51.015625,0.02734375,Density 50%
51.03125,0.0234375,Density 50%
51.046875,0.0234375,Density 50%
51.0625,0.03125,Density 90%
51.078125,0.02734375,Density 50%
51.09375,0.0234375,Density 50%
51.109375,0.02734375,Density 50%
51.125,0.02734375,Density 50%
51.140625,0.03125,Density 90%
51.15625,0.0234375,Density 50%
51.171875,0.03125,Density 90%
51.1875,0.03125,Density 90%
51.203125,0.02734375,Density 50%
51.21875,0.02734375,Density 50%
51.234375,0.02734375,Density 50%
51.25,0.03125,Density 90%
51.265625,0.02734375,Density 50%
51.28125,0.01953125,Density 50%
51.296875,0.02734375,Density 50%
51.3125,0.03125,Density 90%
51.328125,0.02734375,Density 50%
51.34375,0.0234375,Density 50%
51.359375,0.0234375,Density 50%
51.375,0.0234375,Density 50%
51.390625,0.0234375,Density 50%
51.40625,0.0234375,Density 50%
51.421875,0.0234375,Density 50%
51.4375,0.0234375,Density 50%
51.453125,0.02734375,Density 50%
51.46875,0.0234375,Density 50%
51.484375,0.03125,Density 90%
51.5,0.03125,Density 90%
51.515625,0.0234375,Density 50%
51.53125,0.03125,Density 90%
51.546875,0.01953125,Density 50%
51.5625,0.03125,Density 90%
51.578125,0.02734375,Density 50%
51.59375,0.02734375,Density 50%
51.609375,0.02734375,Density 50%
51.625,0.02734375,Density 50%
51.640625,0.0234375,Density 50%
51.65625,0.0234375,Density 50%
51.671875,0.0234375,Density 50%
51.6875,0.02734375,Density 50%
51.703125,0.0234375,Density 50%
51.71875,0.03125,Density 90%
51.734375,0.02734375,Density 50%
51.75,0.02734375,Density 50%
51.765625,0.03125,Density 90%
51.78125,0.03125,Density 90%
51.796875,0.03125,Density 90%
51.8125,0.03125,Density 90%
51.828125,0.0234375,Density 50%
51.84375,0.02734375,Density 50%
51.859375,0.03125,Density 90%
51.875,0.02734375,Density 50%
51.890625,0.02734375,Density 50%
51.90625,0.03125,Density 90%
51.921875,0.02734375,Density 50%
51.9375,0.0234375,Density 50%
51.953125,0.02734375,Density 50%
51.96875,0.03125,Density 90%
51.984375,0.03125,Density 90%
52.0,0.0234375,Density 50%
52.015625,0.02734375,Density 50%
52.03125,0.0234375,Density 50%
52.046875,0.02734375,Density 50%
52.0625,0.0234375,Density 50%
52.078125,0.0234375,Density 50%
52.09375,0.03125,Density 90%
52.109375,0.0234375,Density 50%
52.125,0.03125,Density 90%
52.140625,0.0234375,Density 50%
52.15625,0.03125,Density 90%
52.171875,0.01953125,Density 50%
52.1875,0.0234375,Density 50%
52.203125,0.02734375,Density 50%
52.21875,0.0390625,Density 70%
52.234375,0.02734375,Density 50%
52.25,0.02734375,Density 50%
52.265625,0.02734375,Density 50%
52.28125,0.03515625,Density 90%
52.296875,0.01953125,Density 50%
52.3125,0.02734375,Density 50%
52.328125,0.03125,Density 90%
52.34375,0.03125,Density 90%
52.359375,0.02734375,Density 50%
52.375,0.0234375,Density 50%
52.390625,0.03125,Density 90%
52.40625,0.02734375,Density 50%
52.421875,0.02734375,Density 50%
52.4375,0.02734375,Density 50%
52.453125,0.03125,Density 90%
52.46875,0.03125,Density 90%
52.484375,0.0234375,Density 50%
52.5,0.02734375,Density 50%
52.515625,0.02734375,Density 50%
52.53125,0.0234375,Density 50%
52.546875,0.02734375,Density 50%
52.5625,0.02734375,Density 50%
52.578125,0.02734375,Density 50%
52.59375,0.0234375,Density 50%
52.609375,0.02734375,Density 50%
52.625,0.0234375,Density 50%
52.640625,0.02734375,Density 50%
52.65625,0.03125,Density 90%
52.671875,0.0234375,Density 50%
52.6875,0.02734375,Density 50%
52.703125,0.03515625,Density 90%
52.71875,0.03125,Density 90%
52.734375,0.0234375,Density 50%
52.75,0.02734375,Density 50%
52.765625,0.02734375,Density 50%
52.78125,0.03125,Density 90%
52.796875,0.02734375,Density 50%
52.8125,0.02734375,Density 50%
52.828125,0.02734375,Density 50%
52.84375,0.02734375,Density 50%
52.859375,0.02734375,Density 50%
52.875,0.0234375,Density 50%
52.890625,0.03125,Density 90%
52.90625,0.02734375,Density 50%
52.921875,0.02734375,Density 50%
52.9375,0.02734375,Density 50%
52.953125,0.02734375,Density 50%
52.96875,0.02734375,Density 50%
52.984375,0.03515625,Density 90%
53.0,0.02734375,Density 50%
53.015625,0.02734375,Density 50%
53.03125,0.0234375,Density 50%
53.046875,0.02734375,Density 50%
53.0625,0.02734375,Density 50%
53.078125,0.03125,Density 90%
53.09375,0.03125,Density 90%
53.109375,0.02734375,Density 50%
53.125,0.02734375,Density 50%
53.140625,0.0234375,Density 50%
53.15625,0.02734375,Density 50%
53.171875,0.02734375,Density 50%
53.1875,0.02734375,Density 50%
53.203125,0.0234375,Density 50%
53.21875,0.02734375,Density 50%
53.234375,0.02734375,Density 50%
53.25,0.02734375,Density 50%
53.265625,0.02734375,Density 50%
53.28125,0.0234375,Density 50%
53.296875,0.0234375,Density 50%
53.3125,0.02734375,Density 50%
53.328125,0.02734375,Density 50%
53.34375,0.03125,Density 90%
53.359375,0.02734375,Density 50%
53.375,0.02734375,Density 50%
53.390625,0.03515625,Density 90%
53.40625,0.02734375,Density 50%
53.421875,0.02734375,Density 50%
53.4375,0.02734375,Density 50%
53.453125,0.03125,Density 90%
53.46875,0.03125,Density 90%
53.484375,0.01953125,Density 50%
53.5,0.03125,Density 90%
53.515625,0.0234375,Density 50%
53.53125,0.03125,Density 90%
53.546875,0.02734375,Density 50%
53.5625,0.03125,Density 90%
53.578125,0.03125,Density 90%
53.59375,0.02734375,Density 50%
53.609375,0.02734375,Density 50%
53.625,0.0234375,Density 50%
53.640625,0.03125,Density 90%
53.65625,0.0234375,Density 50%
53.671875,0.02734375,Density 50%
53.6875,0.02734375,Density 50%
53.703125,0.02734375,Density 50%
53.71875,0.02734375,Density 50%
53.734375,0.03515625,Density 90%
53.75,0.02734375,Density 50%
53.765625,0.0234375,Density 50%
53.78125,0.02734375,Density 50%
53.796875,0.02734375,Density 50%
53.8125,0.03125,Density 90%
53.828125,0.02734375,Density 50%
53.84375,0.0234375,Density 50%
53.859375,0.03125,Density 90%
53.875,0.03125,Density 90%
53.890625,0.02734375,Density 50%
53.90625,0.02734375,Density 50%
53.921875,0.02734375,Density 50%
53.9375,0.02734375,Density 50%
53.953125,0.02734375,Density 50%
53.96875,0.02734375,Density 50%
53.984375,0.0234375,Density 50%
54.0,0.02734375,Density 50%
54.015625,0.03125,Density 90%
54.03125,0.02734375,Density 50%
54.046875,0.03125,Density 90%
54.0625,0.02734375,Density 50%
54.078125,0.0234375,Density 50%
54.09375,0.02734375,Density 50%
54.109375,0.0234375,Density 50%
54.125,0.03125,Density 90%
54.140625,0.03125,Density 90%
54.15625,0.03125,Density 90%
54.171875,0.02734375,Density 50%
54.1875,0.02734375,Density 50%
54.203125,0.0234375,Density 50%
54.21875,0.02734375,Density 50%
54.234375,0.02734375,Density 50%
54.25,0.03125,Density 90%
54.265625,0.02734375,Density 50%
54.28125,0.02734375,Density 50%
54.296875,0.02734375,Density 50%
54.3125,0.02734375,Density 50%
54.328125,0.03125,Density 90%
54.34375,0.03125,Density 90%
54.359375,0.02734375,Density 50%
54.375,0.0234375,Density 50%
54.390625,0.03125,Density 90%
54.40625,0.0234375,Density 50%
54.421875,0.02734375,Density 50%
54.4375,0.03125,Density 90%
54.453125,0.02734375,Density 50%
54.46875,0.0234375,Density 50%
54.484375,0.03125,Density 90%
54.5,0.03125,Density 90%
54.515625,0.02734375,Density 50%
54.53125,0.0234375,Density 50%
54.546875,0.03125,Density 90%
54.5625,0.02734375,Density 50%
54.578125,0.02734375,Density 50%
54.59375,0.02734375,Density 50%
54.609375,0.02734375,Density 50%
54.625,0.02734375,Density 50%
54.640625,0.02734375,Density 50%
54.65625,0.01953125,Density 50%
54.671875,0.02734375,Density 50%
54.6875,0.01953125,Density 50%
54.703125,0.03125,Density 90%
54.71875,0.03125,Density 90%
54.734375,0.03125,Density 90%
54.75,0.02734375,Density 50%
54.765625,0.02734375,Density 50%
54.78125,0.02734375,Density 50%
54.796875,0.03125,Density 90%
54.8125,0.02734375,Density 50%
54.828125,0.02734375,Density 50%
54.84375,0.02734375,Density 50%
54.859375,0.02734375,Density 50%
54.875,0.0234375,Density 50%
54.890625,0.0234375,Density 50%
54.90625,0.03125,Density 90%
54.921875,0.03125,Density 90%
54.9375,0.02734375,Density 50%
54.953125,0.03515625,Density 90%
54.96875,0.0234375,Density 50%
54.984375,0.03125,Density 90%
55.0,0.01953125,Density 50%
55.015625,0.03125,Density 90%
55.03125,0.03125,Density 90%
55.046875,0.02734375,Density 50%
55.0625,0.02734375,Density 50%
55.078125,0.02734375,Density 50%
55.09375,0.03125,Density 90%
55.109375,0.02734375,Density 50%
55.125,0.03125,Density 90%
55.140625,0.03515625,Density 90%
55.15625,0.02734375,Density 50%
55.171875,0.02734375,Density 50%
55.1875,0.03125,Density 90%
55.203125,0.03125,Density 90%
55.21875,0.03125,Density 90%
55.234375,0.03125,Density 90%
55.25,0.03125,Density 90%
55.265625,0.01953125,Density 50%
55.28125,0.02734375,Density 50%
55.296875,0.0234375,Density 50%
55.3125,0.02734375,Density 50%
55.328125,0.02734375,Density 50%
55.34375,0.02734375,Density 50%
55.359375,0.0234375,Density 50%
55.375,0.03515625,Density 90%
55.390625,0.02734375,Density 50%
55.40625,0.02734375,Density 50%
55.421875,0.0234375,Density 50%
55.4375,0.03125,Density 90%
55.453125,0.03125,Density 90%
55.46875,0.03125,Density 90%
55.484375,0.0234375,Density 50%
55.5,0.03125,Density 90%
55.515625,0.02734375,Density 50%
55.53125,0.0234375,Density 50%
55.546875,0.03125,Density 90%
55.5625,0.03125,Density 90%
55.578125,0.01953125,Density 50%
55.59375,0.03125,Density 90%
55.609375,0.03125,Density 90%
55.625,0.02734375,Density 50%
55.640625,0.02734375,Density 50%
55.65625,0.02734375,Density 50%
55.671875,0.02734375,Density 50%
55.6875,0.02734375,Density 50%
55.703125,0.0234375,Density 50%
55.71875,0.02734375,Density 50%
55.734375,0.03125,Density 90%
55.75,0.02734375,Density 50%
55.765625,0.02734375,Density 50%
55.78125,0.03125,Density 90%
55.796875,0.03125,Density 90%
55.8125,0.0234375,Density 50%
55.828125,0.03515625,Density 90%
55.84375,0.02734375,Density 50%
55.859375,0.03125,Density 90%
55.875,0.02734375,Density 50%
55.890625,0.02734375,Density 50%
55.90625,0.02734375,Density 50%
55.921875,0.03125,Density 90%
55.9375,0.03515625,Density 90%
55.953125,0.0234375,Density 50%
55.96875,0.02734375,Density 50%
55.984375,0.0234375,Density 50%
56.0,0.02734375,Density 50%
56.015625,0.0234375,Density 50%
56.03125,0.02734375,Density 50%
56.046875,0.0234375,Density 50%
56.0625,0.0234375,Density 50%
56.078125,0.03515625,Density 90%
56.09375,0.0234375,Density 50%
56.109375,0.03125,Density 90%
56.125,0.02734375,Density 50%
56.140625,0.03125,Density 90%
56.15625,0.0234375,Density 50%
56.171875,0.0234375,Density 50%
56.1875,0.03125,Density 90%
56.203125,0.03515625,Density 90%
56.21875,0.0234375,Density 50%
56.234375,0.01953125,Density 50%
56.25,0.03125,Density 90%
56.265625,0.03125,Density 90%
56.28125,0.02734375,Density 50%
56.296875,0.02734375,Density 50%
56.3125,0.02734375,Density 50%
56.328125,0.01953125,Density 50%
56.34375,0.02734375,Density 50%
56.359375,0.02734375,Density 50%
56.375,0.0234375,Density 50%
56.390625,0.02734375,Density 50%
56.40625,0.02734375,Density 50%
56.421875,0.02734375,Density 50%
56.4375,0.02734375,Density 50%
56.453125,0.02734375,Density 50%
56.46875,0.0234375,Density 50%
56.484375,0.0234375,Density 50%
56.5,0.02734375,Density 50%
56.515625,0.02734375,Density 50%
56.53125,0.02734375,Density 50%
56.546875,0.03125,Density 90%
56.5625,0.02734375,Density 50%
56.578125,0.02734375,Density 50%
56.59375,0.02734375,Density 50%
56.609375,0.03125,Density 90%
56.625,0.02734375,Density 50%
56.640625,0.02734375,Density 50%
56.65625,0.03125,Density 90%
56.671875,0.03125,Density 90%
56.6875,0.02734375,Density 50%
56.703125,0.02734375,Density 50%
56.71875,0.03125,Density 90%
56.734375,0.02734375,Density 50%
56.75,0.02734375,Density 50%
56.765625,0.0234375,Density 50%
56.78125,0.03125,Density 90%
56.796875,0.02734375,Density 50%
56.8125,0.03125,Density 90%
56.828125,0.0234375,Density 50%
56.84375,0.02734375,Density 50%
56.859375,0.0234375,Density 50%
56.875,0.01953125,Density 50%
56.890625,0.03125,Density 90%
56.90625,0.0234375,Density 50%
56.921875,0.02734375,Density 50%
56.9375,0.02734375,Density 50%
56.953125,0.0234375,Density 50%
56.96875,0.0234375,Density 50%
56.984375,0.03125,Density 90%
57.0,0.02734375,Density 50%
57.015625,0.0234375,Density 50%
57.03125,0.02734375,Density 50%
57.046875,0.02734375,Density 50%
57.0625,0.03125,Density 90%
57.078125,0.02734375,Density 50%
57.09375,0.02734375,Density 50%
57.109375,0.03125,Density 90%
57.125,0.0234375,Density 50%
57.140625,0.03125,Density 90%
57.15625,0.0234375,Density 50%
57.171875,0.03125,Density 90%
57.1875,0.02734375,Density 50%
57.203125,0.0234375,Density 50%
57.21875,0.03125,Density 90%
57.234375,0.02734375,Density 50%
57.25,0.02734375,Density 50%
57.265625,0.02734375,Density 50%
57.28125,0.02734375,Density 50%
57.296875,0.0234375,Density 50%
57.3125,0.0234375,Density 50%
57.328125,0.0234375,Density 50%
57.34375,0.0234375,Density 50%
57.359375,0.0234375,Density 50%
57.375,0.0234375,Density 50%
57.390625,0.03125,Density 90%
57.40625,0.0234375,Density 50%
